주택건설실적통계(준공)(Statistics on Housing Construction(completion)) / 주택규모별 주택건설 준공실적(월계) (201007 ~ 202509),,,,,,,
다운로드 시간 : 2025-11-16   16:03,,,,,,,
,검색기간  : 202303 ~ 202509,검색분야 : 주택,작성주기 : 매월,,,,
2023-12,지방소계,60~85㎡이하,"16,734",,,,
2023-12,지방소계,85~135㎡이하,"3,028",,,,
2023-12,지방소계,135㎡초과,564,,,,
2023-12,기타광역시,계,"7,856",,,,
2023-12,기타광역시,40㎡이하,133,,,,
2023-12,기타광역시,40~60㎡이하,"1,381",,,,
2023-12,기타광역시,60~85㎡이하,"4,898",,,,
2023-12,기타광역시,85~135㎡이하,"1,363",,,,
2023-12,기타광역시,135㎡초과,81,,,,
2023-12,부산,계,"3,488",,,,
2023-12,부산,40㎡이하,85,,,,
2023-12,부산,40~60㎡이하,917,,,,
2023-12,부산,60~85㎡이하,"1,712",,,,
2023-12,부산,85~135㎡이하,768,,,,
2023-12,부산,135㎡초과,6,,,,
2023-12,대구,계,"3,510",,,,
2023-12,대구,40㎡이하,46,,,,
2023-12,대구,40~60㎡이하,462,,,,
2023-12,대구,60~85㎡이하,"2,414",,,,
2023-12,대구,85~135㎡이하,577,,,,
2023-12,대구,135㎡초과,11,,,,
2023-12,광주,계,323,,,,
2023-12,광주,40㎡이하,2,,,,
2023-12,광주,40~60㎡이하,1,,,,
2023-12,광주,60~85㎡이하,305,,,,
2023-12,광주,85~135㎡이하,4,,,,
2023-12,광주,135㎡초과,11,,,,
2023-12,대전,계,63,,,,
2023-12,대전,40㎡이하,,,,,
2023-12,대전,40~60㎡이하,,,,,
2023-12,대전,60~85㎡이하,22,,,,
2023-12,대전,85~135㎡이하,5,,,,
2023-12,대전,135㎡초과,36,,,,
2023-12,울산,계,472,,,,
2023-12,울산,40㎡이하,,,,,
2023-12,울산,40~60㎡이하,1,,,,
2023-12,울산,60~85㎡이하,445,,,,
2023-12,울산,85~135㎡이하,9,,,,
2023-12,울산,135㎡초과,17,,,,
2023-12,기타지방,계,"17,053",,,,
2023-12,기타지방,40㎡이하,549,,,,
2023-12,기타지방,40~60㎡이하,"2,520",,,,
2023-12,기타지방,60~85㎡이하,"11,836",,,,
2023-12,기타지방,85~135㎡이하,"1,665",,,,
2023-12,기타지방,135㎡초과,483,,,,
2023-12,강원,계,"1,303",,,,
2023-12,강원,40㎡이하,9,,,,
2023-12,강원,40~60㎡이하,166,,,,
2023-12,강원,60~85㎡이하,823,,,,
2023-12,강원,85~135㎡이하,229,,,,
2023-12,강원,135㎡초과,76,,,,
2023-12,충북,계,578,,,,
2023-12,충북,40㎡이하,24,,,,
2023-12,충북,40~60㎡이하,187,,,,
2023-12,충북,60~85㎡이하,217,,,,
2023-12,충북,85~135㎡이하,91,,,,
2023-12,충북,135㎡초과,59,,,,
2023-12,충남,계,"7,737",,,,
2023-12,충남,40㎡이하,26,,,,
2023-12,충남,40~60㎡이하,"1,139",,,,
2023-12,충남,60~85㎡이하,"6,367",,,,
2023-12,충남,85~135㎡이하,134,,,,
2023-12,충남,135㎡초과,71,,,,
2023-12,전북,계,143,,,,
2023-12,전북,40㎡이하,3,,,,
2023-12,전북,40~60㎡이하,5,,,,
2023-12,전북,60~85㎡이하,19,,,,
2023-12,전북,85~135㎡이하,81,,,,
2023-12,전북,135㎡초과,35,,,,
2023-12,전남,계,951,,,,
2023-12,전남,40㎡이하,36,,,,
2023-12,전남,40~60㎡이하,16,,,,
2023-12,전남,60~85㎡이하,518,,,,
2023-12,전남,85~135㎡이하,310,,,,
2023-12,전남,135㎡초과,71,,,,
2023-12,경북,계,"3,722",,,,
2023-12,경북,40㎡이하,293,,,,
2023-12,경북,40~60㎡이하,703,,,,
2023-12,경북,60~85㎡이하,"2,167",,,,
2023-12,경북,85~135㎡이하,512,,,,
2023-12,경북,135㎡초과,47,,,,
2023-12,경남,계,"2,116",,,,
2023-12,경남,40㎡이하,108,,,,
2023-12,경남,40~60㎡이하,172,,,,
2023-12,경남,60~85㎡이하,"1,559",,,,
2023-12,경남,85~135㎡이하,215,,,,
2023-12,경남,135㎡초과,62,,,,
2023-12,제주,계,487,,,,
2023-12,제주,40㎡이하,50,,,,
2023-12,제주,40~60㎡이하,131,,,,
2023-12,제주,60~85㎡이하,163,,,,
2023-12,제주,85~135㎡이하,90,,,,
2023-12,제주,135㎡초과,53,,,,
2023-12,세종,계,16,,,,
2023-12,세종,40㎡이하,,,,,
2023-12,세종,40~60㎡이하,1,,,,
2023-12,세종,60~85㎡이하,3,,,,
2023-12,세종,85~135㎡이하,3,,,,
2023-12,세종,135㎡초과,9,,,,
2024-01,총계,계,"36,783",,,,
2024-01,총계,40㎡이하,"3,489",,,,
2024-01,총계,40~60㎡이하,"9,379",,,,
2024-01,총계,60~85㎡이하,"19,422",,,,
2024-01,총계,85~135㎡이하,"2,984",,,,
2024-01,총계,135㎡초과,"1,509",,,,
2024-01,수도권소계,계,"20,282",,,,
2024-01,수도권소계,40㎡이하,"2,136",,,,
2024-01,수도권소계,40~60㎡이하,"6,684",,,,
2024-01,수도권소계,60~85㎡이하,"9,832",,,,
2024-01,수도권소계,85~135㎡이하,894,,,,
2024-01,수도권소계,135㎡초과,736,,,,
2024-01,서울,계,"3,407",,,,
2024-01,서울,40㎡이하,"1,163",,,,
2024-01,서울,40~60㎡이하,785,,,,
2024-01,서울,60~85㎡이하,"1,086",,,,
2024-01,서울,85~135㎡이하,243,,,,
2024-01,서울,135㎡초과,130,,,,
2024-01,인천,계,"2,169",,,,
2024-01,인천,40㎡이하,2,,,,
2024-01,인천,40~60㎡이하,729,,,,
2024-01,인천,60~85㎡이하,"1,348",,,,
2024-01,인천,85~135㎡이하,71,,,,
2024-01,인천,135㎡초과,19,,,,
2024-01,경기,계,"14,706",,,,
2024-01,경기,40㎡이하,971,,,,
2024-01,경기,40~60㎡이하,"5,170",,,,
2024-01,경기,60~85㎡이하,"7,398",,,,
2024-01,경기,85~135㎡이하,580,,,,
2024-01,경기,135㎡초과,587,,,,
2024-01,지방소계,계,"16,501",,,,
2024-01,지방소계,40㎡이하,"1,353",,,,
2024-01,지방소계,40~60㎡이하,"2,695",,,,
2024-01,지방소계,60~85㎡이하,"9,590",,,,
2024-01,지방소계,85~135㎡이하,"2,090",,,,
2024-01,지방소계,135㎡초과,773,,,,
2024-01,기타광역시,계,"5,800",,,,
2024-01,기타광역시,40㎡이하,323,,,,
2024-01,기타광역시,40~60㎡이하,967,,,,
2024-01,기타광역시,60~85㎡이하,"3,535",,,,
2024-01,기타광역시,85~135㎡이하,806,,,,
2024-01,기타광역시,135㎡초과,169,,,,
2024-01,부산,계,676,,,,
2024-01,부산,40㎡이하,20,,,,
2024-01,부산,40~60㎡이하,17,,,,
2024-01,부산,60~85㎡이하,236,,,,
2024-01,부산,85~135㎡이하,305,,,,
2024-01,부산,135㎡초과,98,,,,
2024-01,대구,계,"3,460",,,,
2024-01,대구,40㎡이하,165,,,,
2024-01,대구,40~60㎡이하,725,,,,
2024-01,대구,60~85㎡이하,"2,170",,,,
2024-01,대구,85~135㎡이하,386,,,,
2024-01,대구,135㎡초과,14,,,,
2024-01,광주,계,435,,,,
2024-01,광주,40㎡이하,2,,,,
2024-01,광주,40~60㎡이하,1,,,,
2024-01,광주,60~85㎡이하,327,,,,
2024-01,광주,85~135㎡이하,96,,,,
2024-01,광주,135㎡초과,9,,,,
2024-01,대전,계,286,,,,
2024-01,대전,40㎡이하,136,,,,
2024-01,대전,40~60㎡이하,34,,,,
2024-01,대전,60~85㎡이하,75,,,,
2024-01,대전,85~135㎡이하,5,,,,
2024-01,대전,135㎡초과,36,,,,
2024-01,울산,계,943,,,,
2024-01,울산,40㎡이하,,,,,
2024-01,울산,40~60㎡이하,190,,,,
2024-01,울산,60~85㎡이하,727,,,,
2024-01,울산,85~135㎡이하,14,,,,
2024-01,울산,135㎡초과,12,,,,
2024-01,기타지방,계,"10,701",,,,
2024-01,기타지방,40㎡이하,"1,030",,,,
2024-01,기타지방,40~60㎡이하,"1,728",,,,
2024-01,기타지방,60~85㎡이하,"6,055",,,,
2024-01,기타지방,85~135㎡이하,"1,284",,,,
2024-01,기타지방,135㎡초과,604,,,,
2024-01,강원,계,271,,,,
2024-01,강원,40㎡이하,8,,,,
2024-01,강원,40~60㎡이하,23,,,,
2024-01,강원,60~85㎡이하,41,,,,
2024-01,강원,85~135㎡이하,118,,,,
2024-01,강원,135㎡초과,81,,,,
2024-01,충북,계,239,,,,
2024-01,충북,40㎡이하,11,,,,
2024-01,충북,40~60㎡이하,41,,,,
2024-01,충북,60~85㎡이하,19,,,,
2024-01,충북,85~135㎡이하,67,,,,
2024-01,충북,135㎡초과,101,,,,
2024-01,충남,계,"2,516",,,,
2024-01,충남,40㎡이하,5,,,,
2024-01,충남,40~60㎡이하,604,,,,
2024-01,충남,60~85㎡이하,"1,641",,,,
2024-01,충남,85~135㎡이하,216,,,,
2024-01,충남,135㎡초과,50,,,,
2024-01,전북,계,"1,397",,,,
2024-01,전북,40㎡이하,8,,,,
2024-01,전북,40~60㎡이하,33,,,,
2024-01,전북,60~85㎡이하,910,,,,
2024-01,전북,85~135㎡이하,289,,,,
2024-01,전북,135㎡초과,157,,,,
2024-01,전남,계,877,,,,
2024-01,전남,40㎡이하,8,,,,
2024-01,전남,40~60㎡이하,190,,,,
2024-01,전남,60~85㎡이하,528,,,,
2024-01,전남,85~135㎡이하,97,,,,
2024-01,전남,135㎡초과,54,,,,
2024-01,경북,계,302,,,,
2024-01,경북,40㎡이하,18,,,,
2024-01,경북,40~60㎡이하,27,,,,
2024-01,경북,60~85㎡이하,84,,,,
2024-01,경북,85~135㎡이하,127,,,,
2024-01,경북,135㎡초과,46,,,,
2024-01,경남,계,"4,517",,,,
2024-01,경남,40㎡이하,942,,,,
2024-01,경남,40~60㎡이하,784,,,,
2024-01,경남,60~85㎡이하,"2,485",,,,
2024-01,경남,85~135㎡이하,229,,,,
2024-01,경남,135㎡초과,77,,,,
2024-01,제주,계,562,,,,
2024-01,제주,40㎡이하,27,,,,
2024-01,제주,40~60㎡이하,25,,,,
2024-01,제주,60~85㎡이하,343,,,,
2024-01,제주,85~135㎡이하,137,,,,
2024-01,제주,135㎡초과,30,,,,
2024-01,세종,계,20,,,,
2024-01,세종,40㎡이하,3,,,,
2024-01,세종,40~60㎡이하,1,,,,
2024-01,세종,60~85㎡이하,4,,,,
2024-01,세종,85~135㎡이하,4,,,,
2024-01,세종,135㎡초과,8,,,,
2024-02,총계,계,"28,496",,,,
2024-02,총계,40㎡이하,706,,,,
2024-02,총계,40~60㎡이하,"6,245",,,,
2024-02,총계,60~85㎡이하,"16,835",,,,
2024-02,총계,85~135㎡이하,"3,279",,,,
2024-02,총계,135㎡초과,"1,431",,,,
2024-02,수도권소계,계,"10,553",,,,
2024-02,수도권소계,40㎡이하,437,,,,
2024-02,수도권소계,40~60㎡이하,"4,419",,,,
2024-02,수도권소계,60~85㎡이하,"4,070",,,,
2024-02,수도권소계,85~135㎡이하,843,,,,
2024-02,수도권소계,135㎡초과,784,,,,
2024-02,서울,계,"1,930",,,,
2024-02,서울,40㎡이하,358,,,,
2024-02,서울,40~60㎡이하,763,,,,
2024-02,서울,60~85㎡이하,534,,,,
2024-02,서울,85~135㎡이하,175,,,,
2024-02,서울,135㎡초과,100,,,,
2024-02,인천,계,254,,,,
2024-02,인천,40㎡이하,,,,,
2024-02,인천,40~60㎡이하,99,,,,
2024-02,인천,60~85㎡이하,97,,,,
2024-02,인천,85~135㎡이하,28,,,,
2024-02,인천,135㎡초과,30,,,,
2024-02,경기,계,"8,369",,,,
2024-02,경기,40㎡이하,79,,,,
2024-02,경기,40~60㎡이하,"3,557",,,,
2024-02,경기,60~85㎡이하,"3,439",,,,
2024-02,경기,85~135㎡이하,640,,,,
2024-02,경기,135㎡초과,654,,,,
2024-02,지방소계,계,"17,943",,,,
2024-02,지방소계,40㎡이하,269,,,,
2024-02,지방소계,40~60㎡이하,"1,826",,,,
2024-02,지방소계,60~85㎡이하,"12,765",,,,
2024-02,지방소계,85~135㎡이하,"2,436",,,,
2024-02,지방소계,135㎡초과,647,,,,
2024-02,기타광역시,계,"6,670",,,,
2024-02,기타광역시,40㎡이하,223,,,,
2024-02,기타광역시,40~60㎡이하,"1,354",,,,
2024-02,기타광역시,60~85㎡이하,"4,064",,,,
2024-02,기타광역시,85~135㎡이하,925,,,,
2024-02,기타광역시,135㎡초과,104,,,,
2024-02,부산,계,"2,528",,,,
2024-02,부산,40㎡이하,152,,,,
2024-02,부산,40~60㎡이하,804,,,,
2024-02,부산,60~85㎡이하,"1,168",,,,
2024-02,부산,85~135㎡이하,399,,,,
2024-02,부산,135㎡초과,5,,,,
2024-02,대구,계,"2,236",,,,
2024-02,대구,40㎡이하,1,,,,
2024-02,대구,40~60㎡이하,208,,,,
2024-02,대구,60~85㎡이하,"1,634",,,,
2024-02,대구,85~135㎡이하,385,,,,
2024-02,대구,135㎡초과,8,,,,
2024-02,광주,계,226,,,,
2024-02,광주,40㎡이하,,,,,
2024-02,광주,40~60㎡이하,,,,,
2024-02,광주,60~85㎡이하,143,,,,
2024-02,광주,85~135㎡이하,43,,,,
2024-02,광주,135㎡초과,40,,,,
2024-02,대전,계,"1,565",,,,
2024-02,대전,40㎡이하,69,,,,
2024-02,대전,40~60㎡이하,341,,,,
2024-02,대전,60~85㎡이하,"1,118",,,,
2024-02,대전,85~135㎡이하,5,,,,
2024-02,대전,135㎡초과,32,,,,
2024-02,울산,계,115,,,,
2024-02,울산,40㎡이하,1,,,,
2024-02,울산,40~60㎡이하,1,,,,
2024-02,울산,60~85㎡이하,1,,,,
2024-02,울산,85~135㎡이하,93,,,,
2024-02,울산,135㎡초과,19,,,,
2024-02,기타지방,계,"11,273",,,,
2024-02,기타지방,40㎡이하,46,,,,
2024-02,기타지방,40~60㎡이하,472,,,,
2024-02,기타지방,60~85㎡이하,"8,701",,,,
2024-02,기타지방,85~135㎡이하,"1,511",,,,
2024-02,기타지방,135㎡초과,543,,,,
2024-02,강원,계,"1,237",,,,
2024-02,강원,40㎡이하,5,,,,
2024-02,강원,40~60㎡이하,169,,,,
2024-02,강원,60~85㎡이하,920,,,,
2024-02,강원,85~135㎡이하,55,,,,
2024-02,강원,135㎡초과,88,,,,
2024-02,충북,계,"1,616",,,,
2024-02,충북,40㎡이하,7,,,,
2024-02,충북,40~60㎡이하,26,,,,
2024-02,충북,60~85㎡이하,"1,250",,,,
2024-02,충북,85~135㎡이하,240,,,,
2024-02,충북,135㎡초과,93,,,,
2024-02,충남,계,"2,074",,,,
2024-02,충남,40㎡이하,5,,,,
2024-02,충남,40~60㎡이하,36,,,,
2024-02,충남,60~85㎡이하,"1,678",,,,
2024-02,충남,85~135㎡이하,312,,,,
2024-02,충남,135㎡초과,43,,,,
2024-02,전북,계,546,,,,
2024-02,전북,40㎡이하,9,,,,
2024-02,전북,40~60㎡이하,41,,,,
2024-02,전북,60~85㎡이하,325,,,,
2024-02,전북,85~135㎡이하,94,,,,
2024-02,전북,135㎡초과,77,,,,
2024-02,전남,계,555,,,,
2024-02,전남,40㎡이하,8,,,,
2024-02,전남,40~60㎡이하,14,,,,
2024-02,전남,60~85㎡이하,345,,,,
2024-02,전남,85~135㎡이하,137,,,,
2024-02,전남,135㎡초과,51,,,,
2024-02,경북,계,"2,826",,,,
2024-02,경북,40㎡이하,9,,,,
2024-02,경북,40~60㎡이하,103,,,,
2024-02,경북,60~85㎡이하,"2,225",,,,
2024-02,경북,85~135㎡이하,445,,,,
2024-02,경북,135㎡초과,44,,,,
2024-02,경남,계,"1,568",,,,
2024-02,경남,40㎡이하,2,,,,
2024-02,경남,40~60㎡이하,24,,,,
2024-02,경남,60~85㎡이하,"1,421",,,,
2024-02,경남,85~135㎡이하,57,,,,
2024-02,경남,135㎡초과,64,,,,
2024-02,제주,계,841,,,,
2024-02,제주,40㎡이하,1,,,,
2024-02,제주,40~60㎡이하,59,,,,
2024-02,제주,60~85㎡이하,537,,,,
2024-02,제주,85~135㎡이하,170,,,,
2024-02,제주,135㎡초과,74,,,,
2024-02,세종,계,10,,,,
2024-02,세종,40㎡이하,,,,,
2024-02,세종,40~60㎡이하,,,,,
2024-02,세종,60~85㎡이하,,,,,
2024-02,세종,85~135㎡이하,1,,,,
2024-02,세종,135㎡초과,9,,,,
2024-03,총계,계,"35,354",,,,
2024-03,총계,40㎡이하,"2,228",,,,
2024-03,총계,40~60㎡이하,"8,086",,,,
2024-03,총계,60~85㎡이하,"20,514",,,,
2024-03,총계,85~135㎡이하,"3,396",,,,
2024-03,총계,135㎡초과,"1,130",,,,
2024-03,수도권소계,계,"15,331",,,,
2024-03,수도권소계,40㎡이하,925,,,,
2024-03,수도권소계,40~60㎡이하,"5,744",,,,
2024-03,수도권소계,60~85㎡이하,"6,937",,,,
2024-03,수도권소계,85~135㎡이하,"1,266",,,,
2024-03,수도권소계,135㎡초과,459,,,,
2024-03,서울,계,"1,282",,,,
2024-03,서울,40㎡이하,577,,,,
2024-03,서울,40~60㎡이하,129,,,,
2024-03,서울,60~85㎡이하,149,,,,
2024-03,서울,85~135㎡이하,239,,,,
2024-03,서울,135㎡초과,188,,,,
2024-03,인천,계,"3,255",,,,
2024-03,인천,40㎡이하,33,,,,
2024-03,인천,40~60㎡이하,431,,,,
2024-03,인천,60~85㎡이하,"2,513",,,,
2024-03,인천,85~135㎡이하,250,,,,
2024-03,인천,135㎡초과,28,,,,
2024-03,경기,계,"10,794",,,,
2024-03,경기,40㎡이하,315,,,,
2024-03,경기,40~60㎡이하,"5,184",,,,
2024-03,경기,60~85㎡이하,"4,275",,,,
2024-03,경기,85~135㎡이하,777,,,,
2024-03,경기,135㎡초과,243,,,,
2024-03,지방소계,계,"20,023",,,,
2024-03,지방소계,40㎡이하,"1,303",,,,
2024-03,지방소계,40~60㎡이하,"2,342",,,,
2024-03,지방소계,60~85㎡이하,"13,577",,,,
2024-03,지방소계,85~135㎡이하,"2,130",,,,
2024-03,지방소계,135㎡초과,671,,,,
2024-03,기타광역시,계,"6,632",,,,
2024-03,기타광역시,40㎡이하,930,,,,
2024-03,기타광역시,40~60㎡이하,762,,,,
2024-03,기타광역시,60~85㎡이하,"4,084",,,,
2024-03,기타광역시,85~135㎡이하,662,,,,
2024-03,기타광역시,135㎡초과,194,,,,
2024-03,부산,계,"1,012",,,,
2024-03,부산,40㎡이하,47,,,,
2024-03,부산,40~60㎡이하,74,,,,
2024-03,부산,60~85㎡이하,864,,,,
2024-03,부산,85~135㎡이하,10,,,,
2024-03,부산,135㎡초과,17,,,,
2024-03,대구,계,"3,517",,,,
2024-03,대구,40㎡이하,64,,,,
2024-03,대구,40~60㎡이하,445,,,,
2024-03,대구,60~85㎡이하,"2,589",,,,
2024-03,대구,85~135㎡이하,409,,,,
2024-03,대구,135㎡초과,10,,,,
2024-03,광주,계,"1,218",,,,
2024-03,광주,40㎡이하,526,,,,
2024-03,광주,40~60㎡이하,81,,,,
2024-03,광주,60~85㎡이하,232,,,,
2024-03,광주,85~135㎡이하,230,,,,
2024-03,광주,135㎡초과,149,,,,
2024-03,대전,계,862,,,,
2024-03,대전,40㎡이하,293,,,,
2024-03,대전,40~60㎡이하,160,,,,
2024-03,대전,60~85㎡이하,395,,,,
2024-03,대전,85~135㎡이하,4,,,,
2024-03,대전,135㎡초과,10,,,,
2024-03,울산,계,23,,,,
2024-03,울산,40㎡이하,,,,,
2024-03,울산,40~60㎡이하,2,,,,
2024-03,울산,60~85㎡이하,4,,,,
2024-03,울산,85~135㎡이하,9,,,,
2024-03,울산,135㎡초과,8,,,,
2024-03,기타지방,계,"13,391",,,,
2024-03,기타지방,40㎡이하,373,,,,
2024-03,기타지방,40~60㎡이하,"1,580",,,,
2024-03,기타지방,60~85㎡이하,"9,493",,,,
2024-03,기타지방,85~135㎡이하,"1,468",,,,
2024-03,기타지방,135㎡초과,477,,,,
2024-03,강원,계,148,,,,
2024-03,강원,40㎡이하,3,,,,
2024-03,강원,40~60㎡이하,5,,,,
2024-03,강원,60~85㎡이하,41,,,,
2024-03,강원,85~135㎡이하,64,,,,
2024-03,강원,135㎡초과,35,,,,
2024-03,충북,계,"1,342",,,,
2024-03,충북,40㎡이하,312,,,,
2024-03,충북,40~60㎡이하,115,,,,
2024-03,충북,60~85㎡이하,788,,,,
2024-03,충북,85~135㎡이하,68,,,,
2024-03,충북,135㎡초과,59,,,,
2024-03,충남,계,"2,479",,,,
2024-03,충남,40㎡이하,6,,,,
2024-03,충남,40~60㎡이하,4,,,,
2024-03,충남,60~85㎡이하,"2,048",,,,
2024-03,충남,85~135㎡이하,363,,,,
2024-03,충남,135㎡초과,58,,,,
2024-03,전북,계,265,,,,
2024-03,전북,40㎡이하,6,,,,
2024-03,전북,40~60㎡이하,7,,,,
2024-03,전북,60~85㎡이하,203,,,,
2024-03,전북,85~135㎡이하,32,,,,
2024-03,전북,135㎡초과,17,,,,
2024-03,전남,계,201,,,,
2024-03,전남,40㎡이하,5,,,,
2024-03,전남,40~60㎡이하,22,,,,
2024-03,전남,60~85㎡이하,67,,,,
2024-03,전남,85~135㎡이하,63,,,,
2024-03,전남,135㎡초과,44,,,,
2024-03,경북,계,"5,847",,,,
2024-03,경북,40㎡이하,25,,,,
2024-03,경북,40~60㎡이하,855,,,,
2024-03,경북,60~85㎡이하,"4,561",,,,
2024-03,경북,85~135㎡이하,371,,,,
2024-03,경북,135㎡초과,35,,,,
2024-03,경남,계,"1,252",,,,
2024-03,경남,40㎡이하,11,,,,
2024-03,경남,40~60㎡이하,204,,,,
2024-03,경남,60~85㎡이하,913,,,,
2024-03,경남,85~135㎡이하,86,,,,
2024-03,경남,135㎡초과,38,,,,
2024-03,제주,계,170,,,,
2024-03,제주,40㎡이하,5,,,,
2024-03,제주,40~60㎡이하,8,,,,
2024-03,제주,60~85㎡이하,20,,,,
2024-03,제주,85~135㎡이하,116,,,,
2024-03,제주,135㎡초과,21,,,,
2024-03,세종,계,"1,687",,,,
2024-03,세종,40㎡이하,,,,,
2024-03,세종,40~60㎡이하,360,,,,
2024-03,세종,60~85㎡이하,852,,,,
2024-03,세종,85~135㎡이하,305,,,,
2024-03,세종,135㎡초과,170,,,,
2024-04,총계,계,"31,296",,,,
2024-04,총계,40㎡이하,807,,,,
2024-04,총계,40~60㎡이하,"2,989",,,,
2024-04,총계,60~85㎡이하,"21,601",,,,
2024-04,총계,85~135㎡이하,"4,395",,,,
2024-04,총계,135㎡초과,"1,504",,,,
2024-04,수도권소계,계,"9,991",,,,
2024-04,수도권소계,40㎡이하,406,,,,
2024-04,수도권소계,40~60㎡이하,"1,722",,,,
2024-04,수도권소계,60~85㎡이하,"5,475",,,,
2024-04,수도권소계,85~135㎡이하,"1,607",,,,
2024-04,수도권소계,135㎡초과,781,,,,
2024-04,서울,계,"1,533",,,,
2024-04,서울,40㎡이하,373,,,,
2024-04,서울,40~60㎡이하,459,,,,
2024-04,서울,60~85㎡이하,604,,,,
2024-04,서울,85~135㎡이하,20,,,,
2024-04,서울,135㎡초과,77,,,,
2024-04,인천,계,292,,,,
2024-04,인천,40㎡이하,3,,,,
2024-04,인천,40~60㎡이하,88,,,,
2024-04,인천,60~85㎡이하,123,,,,
2024-04,인천,85~135㎡이하,59,,,,
2024-04,인천,135㎡초과,19,,,,
2024-04,경기,계,"8,166",,,,
2024-04,경기,40㎡이하,30,,,,
2024-04,경기,40~60㎡이하,"1,175",,,,
2024-04,경기,60~85㎡이하,"4,748",,,,
2024-04,경기,85~135㎡이하,"1,528",,,,
2024-04,경기,135㎡초과,685,,,,
2024-04,지방소계,계,"21,305",,,,
2024-04,지방소계,40㎡이하,401,,,,
2024-04,지방소계,40~60㎡이하,"1,267",,,,
2024-04,지방소계,60~85㎡이하,"16,126",,,,
2024-04,지방소계,85~135㎡이하,"2,788",,,,
2024-04,지방소계,135㎡초과,723,,,,
2024-04,기타광역시,계,"11,150",,,,
2024-04,기타광역시,40㎡이하,171,,,,
2024-04,기타광역시,40~60㎡이하,"1,052",,,,
2024-04,기타광역시,60~85㎡이하,"8,228",,,,
2024-04,기타광역시,85~135㎡이하,"1,520",,,,
2024-04,기타광역시,135㎡초과,179,,,,
2024-04,부산,계,228,,,,
2024-04,부산,40㎡이하,169,,,,
2024-04,부산,40~60㎡이하,40,,,,
2024-04,부산,60~85㎡이하,1,,,,
2024-04,부산,85~135㎡이하,2,,,,
2024-04,부산,135㎡초과,16,,,,
2024-04,대구,계,"3,293",,,,
2024-04,대구,40㎡이하,1,,,,
2024-04,대구,40~60㎡이하,333,,,,
2024-04,대구,60~85㎡이하,"2,011",,,,
2024-04,대구,85~135㎡이하,937,,,,
2024-04,대구,135㎡초과,11,,,,
2024-04,광주,계,"4,714",,,,
2024-04,광주,40㎡이하,,,,,
2024-04,광주,40~60㎡이하,380,,,,
2024-04,광주,60~85㎡이하,"3,674",,,,
2024-04,광주,85~135㎡이하,547,,,,
2024-04,광주,135㎡초과,113,,,,
2024-04,대전,계,"2,869",,,,
2024-04,대전,40㎡이하,,,,,
2024-04,대전,40~60㎡이하,293,,,,
2024-04,대전,60~85㎡이하,"2,537",,,,
2024-04,대전,85~135㎡이하,4,,,,
2024-04,대전,135㎡초과,35,,,,
2024-04,울산,계,46,,,,
2024-04,울산,40㎡이하,1,,,,
2024-04,울산,40~60㎡이하,6,,,,
2024-04,울산,60~85㎡이하,5,,,,
2024-04,울산,85~135㎡이하,30,,,,
2024-04,울산,135㎡초과,4,,,,
2024-04,기타지방,계,"10,155",,,,
2024-04,기타지방,40㎡이하,230,,,,
2024-04,기타지방,40~60㎡이하,215,,,,
2024-04,기타지방,60~85㎡이하,"7,898",,,,
2024-04,기타지방,85~135㎡이하,"1,268",,,,
2024-04,기타지방,135㎡초과,544,,,,
2024-04,강원,계,"1,048",,,,
2024-04,강원,40㎡이하,9,,,,
2024-04,강원,40~60㎡이하,120,,,,
2024-04,강원,60~85㎡이하,628,,,,
2024-04,강원,85~135㎡이하,250,,,,
2024-04,강원,135㎡초과,41,,,,
2024-04,충북,계,"3,432",,,,
2024-04,충북,40㎡이하,29,,,,
2024-04,충북,40~60㎡이하,8,,,,
2024-04,충북,60~85㎡이하,"3,309",,,,
2024-04,충북,85~135㎡이하,51,,,,
2024-04,충북,135㎡초과,35,,,,
2024-04,충남,계,179,,,,
2024-04,충남,40㎡이하,6,,,,
2024-04,충남,40~60㎡이하,10,,,,
2024-04,충남,60~85㎡이하,42,,,,
2024-04,충남,85~135㎡이하,72,,,,
2024-04,충남,135㎡초과,49,,,,
2024-04,전북,계,977,,,,
2024-04,전북,40㎡이하,154,,,,
2024-04,전북,40~60㎡이하,4,,,,
2024-04,전북,60~85㎡이하,505,,,,
2024-04,전북,85~135㎡이하,183,,,,
2024-04,전북,135㎡초과,131,,,,
2024-04,전남,계,531,,,,
2024-04,전남,40㎡이하,6,,,,
2024-04,전남,40~60㎡이하,16,,,,
2024-04,전남,60~85㎡이하,300,,,,
2024-04,전남,85~135㎡이하,151,,,,
2024-04,전남,135㎡초과,58,,,,
2024-04,경북,계,"2,610",,,,
2024-04,경북,40㎡이하,9,,,,
2024-04,경북,40~60㎡이하,23,,,,
2024-04,경북,60~85㎡이하,"2,149",,,,
2024-04,경북,85~135㎡이하,384,,,,
2024-04,경북,135㎡초과,45,,,,
2024-04,경남,계,"1,065",,,,
2024-04,경남,40㎡이하,14,,,,
2024-04,경남,40~60㎡이하,16,,,,
2024-04,경남,60~85㎡이하,893,,,,
2024-04,경남,85~135㎡이하,102,,,,
2024-04,경남,135㎡초과,40,,,,
2024-04,제주,계,305,,,,
2024-04,제주,40㎡이하,3,,,,
2024-04,제주,40~60㎡이하,18,,,,
