"주택유형별","지역별","항목","단위","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월",
"연립다세대","서울","매매가격 대비 전세가격","","61.61530851","61.71715784","61.77101454","61.78096909","61.78975111","61.8213522","63.95080487","63.98909639","64.06229488","64.13241734","64.25636819","64.42621823","64.48100374","64.49961947","64.53038667","64.56248221","64.58505424","64.62959315","64.63617598","64.63587784","64.7613236","64.91751542","64.9386827","64.95824781","64.97914283","64.98333969","65.0316728","65.0389098","65.15160964","65.08848235","65.05405896","65.02527423","65.08503821","65.08323472","65.03960157","71.91539422","71.84891675","71.70591346","71.54191394","71.40392135","71.29737647","71.16575947","71.0617962","70.9396227","70.76395513","70.64318791","70.55023961","70.4683454","70.98210693","70.9497507","70.94164483","70.93992052","70.98097563","71.00663861","71.02319455","71.02959468","71.05334302","71.00736136","70.95187208","70.79677604","71.73228269","71.70926974","71.7019436","71.70266386","71.74251849","71.78223863","71.76193618","71.73047481","71.74102245","71.81022515","71.85214861","71.89341317","71.78365549","71.76195238","71.75286189","71.7244014","71.66789248","71.62193793","70.59038185","70.67955168","70.67646752","70.52433907","70.40592553","70.4296897","70.48088366","70.52434784","70.52681646","70.50907244","70.51878792","70.5401862","70.52189769","70.55316233","70.52647018","70.4206661","70.30987452","70.11730202","70.12085633","69.96703104","69.98235265","69.82825325","69.77800137","69.64796031","69.59096943","69.57305772","69.394498","69.36904071","69.37489185","69.37353186","69.59611895","69.61397011","69.62240341","69.58920022","69.58443221","69.54060638","69.49717411","69.44465341","69.42340285","69.38614293","69.33794139","69.30098779","69.27417281","69.25228852","69.23288464","69.3276407","69.29102539","69.1876298704","69.10670172","68.88752799","68.58533637",
"연립다세대","강북권역","매매가격 대비 전세가격","","60.62339116","60.69687212","60.75351876","60.76956516","60.82261252","60.82939709","62.94485448","62.97499885","63.04395882","63.15609052","63.27082735","63.58007349","63.6215436","63.64562169","63.66875497","63.69707566","63.70270105","63.7717288","63.78927062","63.81022553","63.87932341","64.02102024","64.04718004","64.05651014","64.08009633","64.08997969","64.18303006","64.18063686","64.3960608","64.3480429","64.27007373","64.28426189","64.30782132","64.3134823","64.23937837","71.14452587","71.08777789","70.98128678","70.84806439","70.75937397","70.66000747","70.50542007","70.37132904","70.16327631","69.92674","69.76723597","69.62115997","69.50880593","69.52949177","69.48156215","69.47760376","69.49808345","69.55092422","69.58658868","69.60420623","69.61673456","69.6887556","69.6095149","69.53082002","69.39465245","69.99879089","69.95109503","69.9177976","69.92708357","69.98117043","70.07747889","70.05551402","70.02830359","69.99984865","70.06027711","70.10115093","70.14647801","70.12459341","70.08870873","70.06789406","70.03449033","69.98487324","69.97707639","70.88441425","70.90996905","70.90050154","70.75364045","70.65535656","70.65203171","70.75788177","70.81361411","70.8385653","70.84565209","70.8295776","70.82100931","70.81772655","70.82700323","70.80589976","70.74349178","70.6835277","70.6027317","70.55577107","70.45016083","70.49438317","70.27901775","70.27319658","70.20128281","70.14725895","70.12960044","69.76088641","69.75051568","69.72913554","69.67798342","69.92899172","69.9180249","69.91183177","69.89040401","69.88556259","69.85683871","69.79563991","69.72988381","69.69017559","69.64254438","69.57610688","69.51748013","69.48294657","69.44593868","69.38820134","69.51363351","69.46624209","69.3175523211","69.21055609","68.96722599","68.60725499",
"연립다세대","도심권","매매가격 대비 전세가격","","46.21592143","46.26835276","46.35369789","46.46225775","46.46793579","46.46153403","48.6258387","48.616097","48.72289467","48.76581152","48.85981794","48.87147277","48.87215034","48.90360691","48.90918862","48.96126107","48.96511981","48.99905572","49.02437066","49.01948977","49.040491","49.07947347","49.08792568","49.09643731","49.10760843","49.14794147","49.18537971","49.20139703","49.23655955","49.1497105","49.07566511","49.06463004","49.06467521","49.0804342","49.04705621","67.73666187","67.68070171","67.50060205","67.30941503","67.18759351","67.07143007","66.91782482","66.80659294","66.6034717","66.46962085","66.38198965","66.32149185","66.17308174","66.68591162","66.68746634","66.68403493","66.70457147","66.73911658","66.76391674","66.80372238","66.79857372","66.77622545","66.76740836","66.72026511","66.60763847","66.63619819","66.63887669","66.61969826","66.65298115","66.73415914","66.75083239","66.74794988","66.7490737","66.76077847","66.80283168","66.87089335","66.88737112","66.90082447","66.91486168","66.91614906","66.91651843","66.93698275","66.84467996","70.0670969","70.02504521","70.03311763","69.96829628","69.90170686","69.85704593","69.95667261","69.9903666","69.97617948","69.89877435","69.84904507","69.72909977","69.73797721","69.74033324","69.73403526","69.48569081","69.32209627","69.15035641","68.96209872","68.83721909","68.77551705","68.50819877","68.30849519","68.15927414","68.13212861","68.13317217","66.38675288","66.36013842","66.37179908","66.38272907","66.53318074","66.55158088","66.57968309","66.57379282","66.55733033","66.480617","66.47113116","66.4136277","66.41350028","66.41465891","66.4047134","66.30899348","66.27720995","66.23712776","66.17401645","66.15338881","66.05639546","65.8480206931","65.65506885","65.19439851","64.71587603",
"연립다세대","동북권","매매가격 대비 전세가격","","64.04816179","64.10300245","64.15145832","64.12596982","64.20839308","64.19719286","65.07911311","65.12298584","65.20264074","65.33350921","65.47908724","66.06046517","66.11902256","66.14553451","66.17330593","66.19593991","66.19395737","66.21140615","66.2042093","66.22489351","66.21244623","66.3272621","66.35318053","66.35605708","66.37883419","66.3773161","66.37567094","66.34966879","66.38969242","66.35515902","66.26374009","66.30559725","66.31623584","66.28654007","66.2017581","71.51171768","71.46467051","71.37951596","71.3187383","71.24695656","71.18404095","71.06949504","70.98753303","70.85196435","70.60194371","70.44128029","70.26344524","70.17123333","69.80365409","69.73890274","69.73371754","69.75203081","69.80772606","69.85615858","69.89386279","69.90842345","69.93922555","69.84848534","69.73746653","69.58045304","70.66219795","70.59398608","70.56784516","70.5836284","70.6370046","70.84139868","70.82932191","70.79668973","70.77630692","70.86452291","70.91947269","70.98961975","70.93389957","70.86729502","70.84112362","70.80170313","70.72729824","70.71076821","71.60271973","71.63841058","71.60301685","71.40543661","71.26706085","71.2640487","71.4021762","71.48546895","71.54981466","71.59907993","71.64700908","71.65912445","71.67442848","71.71233248","71.66919984","71.66775246","71.6143681","71.50861163","71.35309287","71.26309324","71.32653373","71.17358024","71.14152421","71.06321666","70.99502937","70.9750214","70.91329864","70.90878401","70.85849048","70.76227611","71.08300437","71.04909026","71.02548373","70.98863237","70.96697837","70.94549399","70.87512064","70.81627935","70.76256295","70.68596218","70.60423392","70.56113405","70.5332305","70.50127444","70.4465621","70.51609537","70.49812138","70.3674373935","70.31753998","70.1168631","69.8275124",
"연립다세대","서북권","매매가격 대비 전세가격","","60.54438288","60.65081406","60.70953248","60.75341773","60.78087066","60.81711785","64.52895716","64.55250476","64.5941737","64.70205229","64.77982883","64.79981306","64.83022665","64.84849022","64.87070503","64.89943426","64.91638882","65.06965461","65.11969006","65.14933302","65.24260932","65.45580817","65.4879587","65.50685787","65.53556716","65.55219242","65.79954754","65.82534006","66.35119299","66.29609947","66.23627918","66.21859656","66.26828525","66.32172509","66.2500451","71.66826758","71.59671774","71.48142819","71.25780047","71.15419054","71.00543608","70.79046768","70.5709631","70.2526128","70.00392591","69.82349735","69.69808148","69.56687936","70.02269494","69.98482585","69.98259544","70.0064084","70.06073535","70.08015158","70.05953568","70.07462253","70.24085612","70.15668701","70.11782079","70.00630892","70.04165017","70.01002243","69.96083894","69.95207567","69.99849634","69.94988989","69.90611342","69.87827595","69.82404037","69.84653229","69.85634911","69.87182569","69.89192913","69.88837908","69.86885646","69.83400119","69.80080735","69.83422217","69.98904218","70.02043638","70.04722639","69.95557139","69.91184962","69.92163646","69.9772028","69.99551003","69.96948225","69.93601855","69.82725767","69.82184782","69.78442246","69.74956342","69.75929979","69.65931048","69.62282051","69.61245753","69.76897106","69.64385515","69.6923153","69.39034339","69.49506619","69.46042292","69.42086749","69.40071385","68.99166444","68.97707475","68.99273278","68.99566701","69.15102417","69.16855673","69.17988899","69.17905104","69.20640517","69.18191334","69.11845986","69.03827621","69.00857142","68.9929184","68.93286311","68.86083367","68.81422966","68.76978982","68.7088087","68.97767428","68.89761586","68.7390677429","68.56509772","68.3246692","67.88609562",
"연립다세대","강남권역","매매가격 대비 전세가격","","62.59226319","62.72205295","62.7731618","62.7771164","62.7423008","62.79834406","64.93632307","64.98259626","65.05994718","65.08891366","65.22189137","65.25517664","65.3230071","65.33627141","65.37451749","65.4103112","65.44948566","65.47003314","65.46587957","65.44476004","65.61621315","65.78645442","65.80278264","65.83226817","65.85055473","65.84923988","65.85423025","65.87080142","65.88393467","65.80616242","65.81394631","65.74350958","65.83836526","65.82932675","65.81522778","72.65405113","72.57825073","72.40026097","72.20677036","72.02153573","71.90811243","71.79850599","71.72341156","71.68352875","71.56618647","71.48253742","71.44049682","71.38778965","72.35618774","72.33856294","72.3265338","72.30380594","72.33371256","72.3499148","72.36546653","72.36606977","72.34415523","72.32963449","72.29609622","72.12309506","73.35676914","73.35688698","73.37389902","73.36659218","73.39310954","73.37979975","73.36105518","73.32561018","73.37270784","73.45013304","73.49304014","73.53049764","73.3383925","73.32997921","73.33187565","73.30804756","73.24508018","73.16336737","70.31596063","70.46450254","70.46737598","70.31033149","70.17313089","70.2221773","70.22236061","70.25437487","70.23586044","70.19494176","70.22872711","70.27809326","70.24579985","70.29758589","70.26567782","70.11937205","69.96114303","69.66424923","69.71281462","69.51375345","69.50196007","69.40534113","69.31340387","69.12882716","69.06905259","69.05090331","69.05074844","69.01113677","69.0425366","69.08789211","69.28340551","69.32832938","69.3505033","69.30623782","69.30153877","69.24352559","69.21678389","69.17669702","69.1727863","69.14526956","69.11419959","69.09760658","69.07804272","69.07036613","69.08697416","69.15283079","69.12634367","69.0655190564","69.00909163","68.81262187","68.56473561",
"연립다세대","서남권","매매가격 대비 전세가격","","63.76707864","63.88459111","63.92134461","63.94853381","63.87173558","63.90103463","64.1102866","64.16744846","64.21012854","64.23593876","64.37059151","64.4097828","64.46974407","64.45354095","64.49857076","64.54952476","64.60952584","64.64097342","64.6701484","64.65551366","64.96990297","65.28293374","65.31392995","65.34087684","65.36098636","65.37004658","65.38503419","65.41796855","65.44827452","65.4514132","65.43513861","65.32788643","65.39068612","65.39683104","65.39013056","74.67627748","74.6835085","74.58036755","74.52823542","74.42541036","74.30936767","74.20009969","74.1305811","74.07513287","73.97866395","73.90354842","73.83936516","73.785551","75.02735724","75.04266929","75.04990908","75.05644089","75.11202586","75.14409064","75.15996655","75.16574217","75.18708619","75.21732905","75.20142017","74.95296691","75.9699197","75.96948581","75.95440851","75.92553928","75.94962518","75.92977644","75.86026748","75.80033898","75.80724388","75.79492406","75.82849301","75.85213114","75.80767199","75.80647533","75.78232586","75.73883167","75.69357106","75.59026341","70.19157391","70.3680886","70.442674","70.33201751","70.23454972","70.31603327","70.31242004","70.31687295","70.27399097","70.28999239","70.30905966","70.32953405","70.31080572","70.34271641","70.35374212","70.32591819","70.21525095","69.95214853","70.03535197","69.67917641","69.49485967","69.40669555","69.3872272","69.35177753","69.29335898","69.30518251","69.29571098","69.27269686","69.3379643","69.4193347","69.61785034","69.69852583","69.74604184","69.6746448","69.67271908","69.64477182","69.63258863","69.61688666","69.64392984","69.63907041","69.63743842","69.66733228","69.66544909","69.69431073","69.71008618","69.75612562","69.72769491","69.6807991162","69.64887712","69.47153525","69.21255907",
"연립다세대","동남권","매매가격 대비 전세가격","","60.81012239","60.95853624","61.0314215","61.00013027","61.02900038","61.12561337","66.20828744","66.23779383","66.36853232","66.40235892","66.53275735","66.5569483","66.63689602","66.69553551","66.7233357","66.73578498","66.74288979","66.74665283","66.69117863","66.66007354","66.61769041","66.566675","66.56027474","66.59369395","66.60915578","66.59176446","66.58126379","66.57247971","66.5590033","66.35585712","66.40092036","66.38753026","66.53205767","66.49949197","66.47392883","69.53774042","69.33398615","69.04065214","68.62932394","68.31709372","68.20770698","68.09757896","68.01389199","67.99799595","67.8484872","67.75168775","67.74376966","67.69276839","68.26093175","68.19281037","68.15123944","68.08365263","68.07419095","68.06607381","68.08112852","68.07380182","67.98556621","67.90241694","67.84185047","67.78452737","69.36918542","69.37014517","69.4361245","69.46172119","69.49194886","69.48861731","69.54733758","69.5492536","69.65768413","69.87205735","69.92921415","69.98775956","69.5703514","69.55092575","69.59256742","69.59874916","69.50876181","69.46000205","70.50495251","70.61099286","70.5049079","70.27738199","70.07981176","70.07957354","70.08552524","70.15941595","70.17792531","70.05052284","70.10667067","70.19993467","70.1470306","70.22901504","70.13187385","69.80554801","69.57505413","69.22681808","69.20906195","69.25538878","69.51304977","69.40322573","69.19810343","68.7806137","68.71872124","68.65375915","68.66815543","68.602621","68.58112493","68.57023085","68.75816292","68.74693919","68.72931358","68.72765798","68.71860343","68.61337199","68.56376631","68.48538318","68.43285961","68.36975977","68.29245771","68.20285749","68.1555263","68.09046676","68.10838236","68.19963103","68.17621477","68.0933827628","67.99823701","67.77154536","67.54118107",
"연립다세대","경기","매매가격 대비 전세가격","","62.71433847","62.79361765","62.91745572","62.99564093","63.04909802","63.15960392","65.58492551","65.61772818","65.68519771","65.74756263","65.80806304","65.88544133","65.90181962","65.92525058","65.98602506","65.98976573","66.01581978","66.06236333","66.08287951","66.10110038","66.49446695","66.5817195","66.59925552","66.60079185","66.59969964","66.61236345","66.62201101","66.65438171","66.64699249","66.65793872","66.63269519","66.59594457","66.59012057","66.57621012","66.52908238","71.09503501","71.0394182","70.99235309","70.94048229","70.90085966","70.84530435","70.781959","70.72089038","70.61544724","70.50000152","70.3801373","70.24037559","70.25168519","70.61606531","70.59433795","70.59273583","70.59049308","70.60035057","70.60326556","70.59965813","70.59147632","70.64851014","70.66196036","70.72805156","70.82960087","71.16963531","71.16156121","71.11441937","71.0259974","71.03989922","70.95715987","70.83395398","70.79738958","70.8314882","70.8353798","70.87871551","70.86544874","70.8383232","70.75935285","70.68664705","70.60355495","70.48527365","70.34114667","66.70401477","66.64794855","66.55504275","66.49827376","66.44634669","66.46593741","66.58423334","66.68521457","66.78880453","66.7970324","66.91500268","66.96687294","67.07668382","67.14962101","67.24797801","67.32962242","67.48696389","67.64760052","67.75683757","67.70147202","67.69514685","67.70022067","67.80763548","67.71530298","67.71633667","67.95461953","67.93986243","67.95708084","68.01372334","68.02537937","68.20957273","68.27422355","68.30564499","68.36003653","68.51576327","68.58230636","68.61854523","68.60805149","68.61738173","68.65097326","68.7066025","68.70747912","68.77192057","68.79624127","68.74768874","68.91669435","68.98319228","68.9696432338","68.99976514","69.04885879","69.13025228",
"연립다세대","경부1권","매매가격 대비 전세가격","","62.77162083","62.91462268","63.01573149","63.08079277","63.17789803","63.24421826","67.08815891","67.15485338","67.27413502","67.30642077","67.39814617","67.42759527","67.47110706","67.48787481","67.58416489","67.5826797","67.64065918","67.62754729","67.6768996","67.68068047","67.73301013","68.36423202","68.38133952","68.3867269","68.3856802","68.39615701","68.38687835","68.46441963","68.45985067","68.46490518","68.3611849","68.23751245","68.16986302","68.12341538","68.06169439","70.42002856","70.18217839","70.00296823","69.79051415","69.71020482","69.55510839","69.38228766","69.25930773","69.08841813","68.73091158","68.57033152","68.42448568","68.41965771","69.23701242","69.23976057","69.21698538","69.06240608","68.98658843","69.00827928","69.09195265","69.21533243","69.3268342","69.3844442","69.43763603","69.23103326","69.72158663","69.54713167","69.3857651","69.25266414","69.18178426","69.09850414","69.04781861","68.99685789","68.97440473","69.00745412","69.01414886","69.00078229","68.92812897","68.77376525","68.66076444","68.580659","68.46224842","68.29071547","65.86220807","65.77391835","65.54381182","65.25088982","65.10812887","64.97719284","65.01431351","64.88820084","64.86708953","64.89764531","64.96337837","64.96226879","65.04591511","65.18311542","65.42205056","65.50156182","65.8720957","66.2192237","65.86114212","65.63625804","65.51572431","65.53997817","65.75940887","65.73093837","65.71949541","67.75357511","67.68117796","67.5911653","67.54653624","67.48696119","67.4709287","67.51385634","67.63382984","67.77452754","67.94913539","67.76871369","67.87239065","67.81117913","67.89481501","67.97316428","68.0928007","68.08191857","68.17987221","68.26129935","68.1601638","68.1224856","68.0977463","68.0410829685","67.91089089","67.82339848","67.88089972",
"연립다세대","경부2권","매매가격 대비 전세가격","","63.90809776","63.97591459","64.04620277","64.15215435","64.11282317","64.2756143","66.9665636","66.94972885","66.97734696","67.0761121","67.14791537","67.25452087","67.30729621","67.36113864","67.47185969","67.63293175","67.66531708","67.80504027","67.79078554","67.7704135","67.96340436","67.87540255","67.89297863","67.90983281","67.92593065","67.91842057","67.86428907","67.91588504","67.92269163","67.96781474","67.97582724","67.96947131","67.98938597","67.97434322","67.97778366","74.76862463","74.79895502","74.89642076","74.96058276","74.92565369","74.92075513","74.76674609","74.69702451","74.61046047","74.52212017","74.50807474","74.40874363","74.32897513","75.45858629","75.41025219","75.39097828","75.4182006","75.43635638","75.40434075","75.3142773","75.1715118","75.44038104","75.40282835","75.4197973","75.40779629","75.64394882","75.66435124","75.48347783","75.47887091","75.45437434","75.48958242","75.3366916","75.29017792","75.51522867","75.47303011","75.59223106","75.63737262","75.54957966","75.48605061","75.37427913","75.3424887","75.18240122","74.97789082","65.8451278","66.06658896","65.72869495","65.850215","65.93520966","66.15592859","66.30038744","66.58069721","66.74781897","66.81922188","67.01790732","67.23556272","67.28934135","67.40855453","67.4629867","67.43126057","67.5427202","67.5419093","67.44611389","67.4004158","67.33159011","67.29005254","67.45296225","67.3173982","67.33288248","67.3286337","67.45857862","67.30280945","67.40628203","67.49346288","67.76448238","67.87191227","67.94867956","67.84672224","68.16619504","68.21580942","68.35706605","68.41199352","68.55784705","68.54361166","68.46556552","68.3833376","68.38352867","68.38557054","68.45867425","69.17299126","69.33920677","69.3236095858","69.36242082","69.35238198","69.36553164",
"연립다세대","서해안권","매매가격 대비 전세가격","","63.38918157","63.427996","63.5097086","63.5274384","63.5268394","63.59933448","63.94606746","63.96266171","64.00793999","64.04138538","64.06772973","64.1275727","64.10593679","64.09716731","64.11839341","64.04729366","64.06589904","64.12149896","64.13460961","64.15612844","64.52351227","64.53028894","64.54711589","64.54331341","64.5427194","64.57438703","64.61816598","64.63472449","64.6185045","64.5959563","64.58616693","64.56289675","64.56612815","64.55226092","64.47306464","70.51378497","70.46863154","70.39236471","70.32552149","70.27239703","70.22292616","70.2274743","70.16010333","70.02504792","69.87408275","69.66645989","69.43426968","69.48519017","69.1165911","69.07229684","69.0701036","69.10330574","69.15411665","69.15325662","69.12121272","69.08775181","69.05614912","69.07735731","69.13310781","69.48081059","69.9939005","70.02895349","70.060587","69.91351688","69.99806506","69.78847319","69.58230396","69.57954494","69.58034024","69.59572942","69.64900165","69.65299825","69.66396506","69.64693256","69.6291583","69.53647033","69.41374884","69.27942551","65.15120207","65.00668579","64.81517247","64.64647643","64.59115499","64.68516538","64.91123323","65.05874411","65.22584946","65.19583402","65.38326855","65.38581888","65.50908036","65.62052836","65.77673874","65.93678373","66.18635737","66.34481763","66.64274625","66.62193766","66.66192705","66.76674118","66.81093563","66.69177751","66.70377103","66.55143051","66.45568966","66.49096013","66.52991143","66.4651853","66.69310932","66.70086638","66.72513107","66.88037038","67.04865106","67.219833","67.22001955","67.20426822","67.14747122","67.19594573","67.29902558","67.30054776","67.34473482","67.37977255","67.29268887","67.26547699","67.32768229","67.3234954095","67.39454216","67.55911203","67.67673483",
"연립다세대","동부1권","매매가격 대비 전세가격","","59.64537858","59.80478702","60.0697081","60.25719228","60.40360145","60.47258286","65.63915302","65.71999994","65.83906998","65.93956546","65.99555903","66.132683","66.16620637","66.18373052","66.23402689","66.25717085","66.26667268","66.27259322","66.28874638","66.3065348","66.61589744","66.60190674","66.58006425","66.56695718","66.55342303","66.58709319","66.61994354","66.61811008","66.6238685","66.60856839","66.62686077","66.64081958","66.66977988","66.70816506","66.68729951","70.59511365","70.55109178","70.54735717","70.56554131","70.53547689","70.48048759","70.46257575","70.44468764","70.36872385","70.33493809","70.31962247","70.28925686","70.29772842","70.39746064","70.30624725","70.31722761","70.32766649","70.32461496","70.29514777","70.29252555","70.27581974","70.27174363","70.27766165","70.42978866","70.42523467","70.17869104","70.14061214","70.0966856","70.13194998","70.11441606","70.08658125","70.02513563","69.93567971","69.9396423","69.94944325","69.98124361","69.9286849","69.88811374","69.71867796","69.57769369","69.44987743","69.31599129","69.19147553","69.4608983","69.3666792","69.63635383","69.81777424","69.71326404","69.69826178","69.70299137","69.64599786","69.67940087","69.64655652","69.59789125","69.62227445","69.74777841","69.80760398","69.81072488","69.83917901","69.84835974","69.93592594","70.09668439","70.07603461","70.0474367","70.01472911","70.00357118","69.95692629","69.89796296","70.12142446","70.14664275","70.32412587","70.47702985","70.55787888","70.72241449","70.7752274","70.74163896","70.51780682","70.55642801","70.63301133","70.67777685","70.72727242","70.6763282","70.73243326","70.82568582","70.82680096","70.89674315","70.87151565","70.73240889","70.72918688","70.79781997","70.6107713269","70.65270965","70.6415851","70.69041722",
"연립다세대","동부2권","매매가격 대비 전세가격","","61.71062535","61.87951779","62.00727328","62.21009758","62.63633277","62.971362","70.66493892","70.72642427","70.81653844","70.89998728","71.03413019","71.10601252","71.14439113","71.25913489","71.28898799","71.31913219","71.32168977","71.15140499","71.15862366","71.22585866","71.49059051","71.51318449","71.51866707","71.5216504","71.53684578","71.51272619","71.50749765","71.48414138","71.5091084","71.52326382","71.53848276","71.52661722","71.51810369","71.54156259","71.56944034","69.53289227","69.59684022","69.62595755","69.65411369","69.67488228","69.69123354","69.70789726","69.71544889","69.72965932","69.98761711","69.95765369","69.92002578","69.9217611","71.80688547","71.86740742","71.86008102","71.89416061","71.87493774","71.87722899","71.89916645","71.96889667","72.0898473","72.2572699","72.4175086","72.47917262","73.23845949","73.35180343","73.4308913","73.46485161","73.69819406","73.81209103","73.84698913","73.89971789","73.92536389","73.91143876","73.93898668","73.94045916","73.93053962","73.91946462","73.89329215","73.86187118","73.80500425","73.74030354","66.49745352","66.4650752","66.37423503","66.35987994","66.39053858","66.32846056","66.4514031","66.46193687","66.53519436","66.57056052","66.6474626","66.82081209","67.19517534","67.40786209","67.83476315","67.9192493","68.12058175","68.38197166","69.05339369","69.10163416","69.05423012","69.04654808","69.01938091","68.82250845","68.71497349","68.70844185","68.7263833","68.71028719","68.76745173","68.81508871","68.85884921","68.91788836","68.99790217","69.05118083","69.07131288","69.04115545","68.96157061","68.85720884","68.80538787","68.75827151","68.7240629","68.75141178","68.87251144","68.82778378","68.87815838","68.77311555","68.79499862","68.8078908284","68.73518633","68.77076931","68.74879715",
"연립다세대","경의권","매매가격 대비 전세가격","","60.77885461","60.85486238","61.14778225","61.37293316","61.50889118","62.08058666","64.4264644","64.4791343","64.61115692","64.68061427","64.79054297","64.82685027","64.85361601","64.93972578","65.08939017","65.18603452","65.20960277","65.31373835","65.36783856","65.45546356","66.20135585","66.23053748","66.35461487","66.39123387","66.39325677","66.39489223","66.36203815","66.41630329","66.36954227","66.53595945","66.48635547","66.43148113","66.422821","66.46047781","66.4244468","71.08378934","71.0425456","70.9591978","70.84805908","70.81112957","70.74005467","70.56612081","70.48956588","70.42402784","70.37654184","70.22986774","70.18661203","70.0688808","71.12913034","71.16403939","71.17341727","71.15971256","71.15845935","71.07058758","71.20346536","71.24381703","71.26698075","71.18138406","71.19093426","71.12194664","71.16191106","71.11938301","71.02735374","70.77183881","70.63077363","70.62145976","70.52826594","70.3442376","70.32732837","70.32665357","70.29543391","70.23327462","70.23136224","70.12280272","70.03636336","69.98023232","69.90357607","69.76843464","69.8891052","69.70144413","69.88323753","69.8838537","69.74458779","69.50666338","69.50136879","69.72578902","69.79913401","69.79847293","69.87765425","69.88782342","69.90743696","69.86492109","69.5792585","69.69009478","69.57852299","69.47903235","69.43543657","69.35169377","69.47250998","69.24793958","69.48418039","69.46049021","69.50253344","69.59846595","69.61570258","69.66699021","69.72947767","69.85021552","70.01853733","70.25524739","70.2959781","70.45084517","70.51282291","70.56863709","70.62358662","70.56219247","70.60875448","70.61584024","70.61576259","70.69925213","70.87118904","70.88428855","70.83497807","71.21628831","71.16410309","71.2683473222","71.30032733","71.27336023","71.39516833",
"연립다세대","경원권","매매가격 대비 전세가격","","64.42132008","64.4358414","64.5173617","64.50507726","64.52966373","64.29299773","68.04842698","68.07632693","68.05768371","68.19944539","68.28524904","68.4590314","68.51352487","68.576405","68.62076395","68.6080884","68.63788498","68.68648039","68.73053163","68.73496976","69.48701985","69.50837895","69.49368362","69.47429405","69.45069368","69.38827457","69.38618703","69.44378691","69.45396835","69.46386978","69.37183972","69.28818769","69.24417061","69.10974852","69.06446958","70.0914634","70.08691458","70.11922641","70.16008743","70.22420802","70.22409682","70.20115828","70.22988333","70.23038206","70.35304255","70.40161125","70.34613446","70.52395232","70.86937374","70.9965014","71.04293423","71.06182112","71.05453567","71.30110805","71.26069869","71.31641877","71.44974439","71.498499","71.60849288","71.64578093","71.8991853","71.95683414","71.96440425","72.03557235","72.06280698","72.11463636","72.12073115","72.20952366","72.27240798","72.25749964","72.29409152","72.20033059","72.15992781","72.03453293","71.94654884","71.82407164","71.75689009","71.64353291","68.73496877","68.89260122","69.00585133","69.06114081","69.09626273","69.05454839","69.08081468","69.16985812","69.22877273","69.35030234","69.42576923","69.54668403","69.70056009","69.45444797","69.61392041","69.56999162","69.56433435","70.18213734","69.81114006","69.76862461","69.73297401","69.69746447","69.94331291","69.83815581","69.89338071","69.88856358","69.95295135","70.08259981","70.11443286","70.1776419","70.39136562","70.47046431","70.37239516","70.47487137","70.63071266","70.67330198","70.57940664","70.55973788","70.59130444","70.61285554","70.65444462","70.71028692","70.7545702","70.82348437","70.92952067","71.36820813","71.59560409","71.7578245483","71.86613106","71.91617108","72.05844714",
